id	year	growth	site	farm	land	long	lat	ln_cover	site.rich	ln_site.rich	site.FRic	feedagg.FRic	substrate.FRic	diet.FRic	nestagg.FRic	movements.FRic	lnmass.FRic	large	small	v.small	flocking	non-flocking	aerial	canopy	ground	under	invert	nectar	seeds	varied	colonial	non-colonial	local	nomadic	partial
2002-S-SCHU-3	2002	regrowth	SCHU-3	Schu	Thugga	147.1808	-35.6182	1.609437912	3	1.098612289	0.015887923	1	2	2	2	1	1.042403006	2	1	0	3	0	0	2	1	0	0	0	1	2	1	2	3	0	0
2002-S-SCHU-4	2002	regrowth	SCHU-4	Schu	Thugga	147.18505	-35.62674	0	4	1.386294361	0.018987133	1	2	3	2	1	2.07742522	2	1	1	4	0	0	3	1	0	0	1	1	2	2	2	4	0	0
2002-S-SLUF-1	2002	regrowth	SLUF-1	Sluf	Tumblong	147.98496	-35.16739	0	15	2.708050201	0.400823851	2	2	4	2	3	2.541952121	5	8	2	10	5	0	8	7	0	8	2	3	2	4	11	10	1	4
2002-S-SLUF-2	2002	regrowth	SLUF-2	Sluf	Tumblong	147.97807	-35.17288	1.791759469	23	3.135494216	0.404651775	2	2	4	2	3	3.5083854	7	11	5	13	10	0	15	8	0	13	3	4	3	4	19	14	2	7
2002-S-SLUF-3	2002	oldgrowth	SLUF-3	Sluf	Tumblong	147.97232	-35.16923	0	14	2.63905733	0.389770042	2	2	4	2	3	2.205129003	3	9	2	10	4	0	7	7	0	8	2	2	2	5	9	8	2	4
2002-S-SLUF-4	2002	oldgrowth	SLUF-4	Sluf	Tumblong	147.99264	-35.1571	0	10	2.302585093	0.263133992	2	3	4	2	2	2.496081314	4	3	3	7	3	0	6	3	1	6	1	2	1	2	8	9	0	1
2002-S-SMAR-1	2002	oldgrowth	SMAR-1	Smar	Nangus	147.95322	-35.00567	0	14	2.63905733	0.350361177	2	3	4	2	3	3.180752322	2	9	3	10	4	1	5	8	0	7	2	2	3	7	7	8	2	4
2002-S-SMAR-2	2002	regrowth	SMAR-2	Smar	Nangus	147.95886	-35.00762	0	7	1.945910149	0.159290343	2	2	4	2	2	2.07742522	2	4	1	5	2	0	3	4	0	1	2	1	3	2	5	5	2	0
2002-S-SMAR-3	2002	regrowth	SMAR-3	Smar	Nangus	147.96072	-34.99813	2.63905733	11	2.397895273	0.298211183	2	3	4	2	3	1.469156405	2	7	2	7	4	0	7	3	1	6	2	1	2	3	8	7	2	2
2002-S-SMAR-4	2002	oldgrowth	SMAR-4	Smar	Nangus	147.94922	-34.99488	2.197224577	10	2.302585093	0.225490285	2	2	4	2	2	2.07742522	2	7	1	7	3	0	4	6	0	3	1	3	3	3	7	9	1	0
2002-S-STRO-1	2002	regrowth	STRO-1	Stro	Coreinbob	147.5544634	-35.2128705	0	10	2.302585093	0.302294057	2	2	3	2	3	3.156747918	3	3	4	6	4	0	6	4	0	7	0	2	1	3	7	6	1	3
2002-S-STRO-2	2002	oldgrowth	STRO-2	Stro	Coreinbob	147.5598829	-35.2164885	0	5	1.609437912	0.133025746	1	2	3	2	2	2.459519667	3	1	1	5	0	0	4	1	0	1	0	1	3	3	2	3	0	2
2002-S-STRO-3	2002	oldgrowth	STRO-3	Stro	Coreinbob	147.5624669	-35.215169	1.386294361	7	1.945910149	0.292892604	1	2	4	2	2	2.527160258	3	2	2	7	0	0	3	4	0	2	1	2	2	5	2	4	0	3
2002-S-STRO-4	2002	oldgrowth	STRO-4	Stro	Coreinbob	147.5579772	-35.225406	1.945910149	10	2.302585093	0.385944551	2	3	4	2	2	2.586983527	4	3	3	8	2	0	5	4	1	4	1	3	2	8	2	6	0	4
2002-S-TREV-1	2002	planting	TREV-1	Trev	Howlong	146.6403	-35.89936	0	8	2.079441542	0.171782574	2	2	3	2	3	1.819859108	3	5	0	6	2	0	3	5	0	3	0	3	2	3	5	5	1	2
2002-S-TREV-2	2002	planting	TREV-2	Trev	Howlong	146.64932	-35.91275	1.609437912	10	2.302585093	0.313625795	2	2	4	2	2	2.586983527	6	2	2	6	4	0	6	4	0	4	0	3	2	3	7	9	0	1
2002-S-TREV-3	2002	planting	TREV-3	Trev	Howlong	146.6498	-35.91932	1.945910149	17	2.833213344	0.305962102	2	2	4	2	3	3.045626793	6	4	7	11	6	0	12	5	0	11	0	2	2	4	13	13	1	3
2002-S-TREV-4	2002	oldgrowth	TREV-4	Trev	Howlong	146.65067	-35.90639	2.397895273	12	2.48490665	0.305337039	2	2	4	2	3	2.653073246	10	1	1	11	1	0	5	7	0	3	0	5	3	4	8	10	1	1
2002-S-WEBB-1	2002	regrowth	WEBB-1	Webb	Cookadinia	147.14522	-35.60029	1.609437912	13	2.564949357	0.314210015	2	3	3	2	3	3.031145761	5	6	2	9	4	1	3	9	0	6	0	4	3	7	6	8	2	3
2002-S-WEBB-2	2002	oldgrowth	WEBB-2	Webb	Cookadinia	147.14643	-35.61551	0	10	2.302585093	0.235594553	2	2	4	2	3	3.031145761	6	3	1	8	2	0	4	6	0	3	0	3	3	3	7	8	1	1
2002-S-WEBB-3	2002	regrowth	WEBB-3	Webb	Cookadinia	147.13361	-35.61904	0.693147181	11	2.397895273	0.238576641	2	2	4	2	2	3.031145761	7	3	1	10	1	0	5	6	0	4	0	3	3	5	6	10	0	1
2002-S-WEBB-4	2002	oldgrowth	WEBB-4	Webb	Cookadinia	147.12505	-35.62759	2.302585093	14	2.63905733	0.304193216	2	2	5	2	2	3.031145761	5	6	3	11	3	0	8	6	0	5	2	3	3	5	9	12	0	2
2002-S-WILL-1	2002	oldgrowth	WILL-1	Will	Nangus	147.9623084	-35.0758484	1.098612289	11	2.397895273	0.272228316	2	2	4	2	3	2.145065811	4	6	1	9	2	0	6	5	0	6	1	2	2	6	5	7	3	1
2002-S-WILL-2	2002	regrowth	WILL-2	Will	Nangus	147.9671897	-35.0721577	1.945910149	13	2.564949357	0.310107554	2	2	4	2	3	2.159857674	3	9	1	10	3	0	7	6	0	6	2	2	3	5	8	9	3	1
2002-S-WILL-3	2002	oldgrowth	WILL-3	Will	Nangus	147.9684074	-35.0499033	0.693147181	8	2.079441542	0.202172001	2	2	3	2	3	2.459519667	2	4	2	6	2	0	5	3	0	3	1	0	4	5	3	4	2	2
2002-S-WILL-4	2002	regrowth	WILL-4	Will	Nangus	147.9692529	-35.045361	1.098612289	20	2.995732274	0.454945852	2	3	4	2	3	2.689634893	7	9	4	14	6	0	11	8	1	10	2	4	4	7	13	11	2	7
2004-S-ARCH-1	2004	oldgrowth	ARCH-1	Arch	Gundagai	148.0782222	-35.1309482	0.693147181	16	2.772588722	0.333145102	2	3	4	2	3	2.252666696	4	9	3	12	4	2	8	6	0	10	1	3	2	6	10	9	1	6
2004-S-ARCH-2	2004	regrowth	ARCH-2	Arch	Gundagai	148.1010692	-35.1648707	1.791759469	5	1.609437912	0.100439008	2	2	2	2	3	0.482711329	0	4	1	3	2	0	3	2	0	4	1	0	0	2	3	3	1	1
2004-S-ARCH-3	2004	regrowth	ARCH-3	Arch	Gundagai	148.0843406	-35.1677357	1.386294361	17	2.833213344	0.370380233	2	2	4	2	3	1.868309516	1	9	7	8	9	0	12	5	0	12	3	1	1	4	13	10	1	6
2004-S-ARCH-4	2004	regrowth	ARCH-4	Arch	Gundagai	148.077036	-35.1733641	1.609437912	13	2.564949357	0.34127415	2	2	4	2	3	2.384162341	4	7	2	8	5	0	6	7	0	6	2	3	2	4	9	10	1	2
2004-S-BELL-1	2004	planting	BELL-1	Bell	Tarcutta	147.66148	-35.30462	2.564949357	18	2.890371758	0.403199313	2	3	4	2	2	2.918828629	4	9	5	11	7	0	9	8	1	12	2	3	1	5	13	10	0	8
2004-S-BELL-2	2004	oldgrowth	BELL-2	Bell	Tarcutta	147.65917	-35.30638	2.63905733	16	2.772588722	0.384040543	2	3	4	2	3	2.623545175	5	8	3	10	6	0	6	8	2	9	2	4	1	4	12	11	2	3
2004-S-BELL-3	2004	planting	BELL-3	Bell	Tarcutta	147.65503	-35.31728	1.609437912	15	2.708050201	0.369647632	2	4	4	2	3	2.609126228	3	6	6	10	5	1	5	8	1	9	2	2	2	5	10	9	1	5
2004-S-BELL-4	2004	planting	BELL-4	Bell	Tarcutta	147.65253	-35.31674	1.945910149	24	3.17805383	0.477690986	2	4	5	2	3	2.836627399	6	6	12	14	10	1	10	11	2	15	2	4	2	8	16	13	2	9
2004-S-BROW-1	2004	oldgrowth	BROW-1	Brow	Tarcutta	147.6569803	-35.2492998	1.386294361	14	2.63905733	0.312665811	2	2	4	2	2	3.031145761	6	5	3	10	4	0	6	8	0	6	1	4	3	6	8	12	0	2
2004-S-BROW-2	2004	oldgrowth	BROW-2	Brow	Tarcutta	147.6615352	-35.2592927	1.098612289	12	2.48490665	0.287058719	2	3	3	2	3	3.19467678	6	4	2	11	1	1	5	6	0	6	0	3	3	6	6	8	1	3
2004-S-BROW-3	2004	oldgrowth	BROW-3	Brow	Tarcutta	147.6568361	-35.2627718	2.079441542	9	2.197224577	0.231902907	2	2	4	2	2	1.235956585	7	2	0	8	1	0	4	5	0	3	0	3	2	3	6	8	0	1
2004-S-BROW-4	2004	oldgrowth	BROW-4	Brow	Tarcutta	147.652474	-35.2575836	1.386294361	16	2.772588722	0.376851485	2	2	4	2	3	2.07742522	4	11	1	10	6	0	8	8	0	9	2	3	2	4	12	9	3	4
2004-S-CAIN-1	2004	oldgrowth	CAIN-1	Cain	Gerogerie	146.93055	-35.84427	1.098612289	15	2.708050201	0.322324105	2	3	4	2	3	2.496081314	3	9	3	9	6	0	7	7	1	9	1	2	3	5	10	10	1	4
2004-S-CAIN-2	2004	oldgrowth	CAIN-2	Cain	Gerogerie	146.91942	-35.85253	3.465735903	19	2.944438979	0.3146385	2	3	4	2	2	2.675787823	2	7	10	11	8	0	8	9	2	15	1	2	1	2	17	14	0	5
2004-S-CAIN-3	2004	oldgrowth	CAIN-3	Cain	Gerogerie	146.93819	-35.86029	1.098612289	9	2.197224577	0.196692962	2	2	4	2	3	4.161491603	4	2	3	7	2	0	5	4	0	4	1	1	3	4	5	6	2	1
2004-S-CAIN-4	2004	oldgrowth	CAIN-4	Cain	Gerogerie	146.93627	-35.8647	2.944438979	10	2.302585093	0.247261837	2	2	4	2	3	3.534820433	4	3	3	6	4	0	5	5	0	4	0	2	3	3	7	7	2	1
2004-S-COWI-1	2004	regrowth	COWI-1	Cowi	Humula	147.72721	-35.33015	3.091042453	22	3.091042453	0.403496981	2	2	4	2	3	2.991855594	8	12	2	14	8	0	12	10	0	15	1	3	3	7	15	14	4	4
2004-S-COWI-2	2004	regrowth	COWI-2	Cowi	Humula	147.73307	-35.32675	1.945910149	13	2.564949357	0.322679729	2	2	4	2	2	2.450252059	7	4	2	10	3	0	9	4	0	8	1	2	2	2	11	9	0	4
2004-S-COWI-3	2004	oldgrowth	COWI-3	Cowi	Humula	147.73356	-35.34396	1.386294361	12	2.48490665	0.391368399	2	2	4	2	2	2.527160258	6	4	2	8	4	0	6	6	0	6	1	3	2	2	10	6	0	6
2004-S-COWI-4	2004	oldgrowth	COWI-4	Cowi	Humula	147.72779	-35.35032	0.693147181	17	2.833213344	0.366216019	2	2	5	2	3	2.640048531	6	9	2	12	5	0	11	6	0	10	2	3	1	6	11	9	4	4
2004-S-CUNN-1	2004	oldgrowth	CUNN-1	Cunn	Walla Walla	146.83227	-35.68363	0.693147181	17	2.833213344	0.337032624	2	3	3	2	3	2.563902274	8	6	3	14	3	2	8	7	0	9	0	5	3	7	10	7	4	6
2004-S-CUNN-2	2004	oldgrowth	CUNN-2	Cunn	Walla Walla	146.78581	-35.6962	3.33220451	15	2.708050201	0.385340012	2	2	4	2	3	3.671916419	8	5	2	12	3	0	8	7	0	7	1	4	3	5	10	11	1	3
2004-S-CUNN-3	2004	regrowth	CUNN-3	Cunn	Walla Walla	146.79036	-35.68642	0.693147181	9	2.197224577	0.137041902	2	2	4	2	2	2.270978799	5	3	1	8	1	0	3	6	0	1	1	5	2	4	5	8	1	0
2004-S-CUNN-4	2004	regrowth	CUNN-4	Cunn	Walla Walla	146.77682	-35.68408	0	11	2.397895273	0.269695423	2	2	3	2	3	2.952830907	6	3	2	10	1	0	5	6	0	4	0	5	2	3	8	8	2	1
2004-S-DIET-1	2004	regrowth	DIET-1	Diet	Junee	147.5135337	-34.7544387	0	8	2.079441542	0.151965401	2	2	4	2	3	1.332853967	5	3	0	7	1	0	3	5	0	1	0	5	1	4	4	6	1	1
2004-S-DIET-2	2004	regrowth	DIET-2	Diet	Junee	147.5014872	-34.7516394	0	5	1.609437912	0.06489607	2	2	3	2	2	1.265213375	3	2	0	3	2	0	3	2	0	0	0	2	2	1	4	4	1	0
2004-S-DIET-3	2004	oldgrowth	DIET-3	Diet	Junee	147.4780029	-34.7715997	0	11	2.397895273	0.224851852	2	2	4	2	3	3.031145761	7	3	1	8	3	0	5	6	0	3	0	4	3	4	7	9	1	1
2004-S-DIET-4	2004	regrowth	DIET-4	Diet	Junee	147.4885219	-34.7837408	1.386294361	7	1.945910149	0.12929441	2	2	3	2	2	1.110043598	6	1	0	6	1	0	3	4	0	0	0	4	2	3	4	6	0	1
2004-S-DUMA-1	2004	planting	DUMA-1	Duma	Ladysmith	147.4953992	-35.1969682	0.693147181	11	2.397895273	0.283956675	2	2	4	2	2	2.270978799	5	5	1	8	3	0	4	7	0	5	2	2	2	3	8	9	0	2
2004-S-DUMA-2	2004	oldgrowth	DUMA-2	Duma	Ladysmith	147.4937207	-35.1991391	0.693147181	11	2.397895273	0.331227996	2	2	4	2	2	2.527160258	4	5	2	9	2	0	5	6	0	4	2	3	2	6	5	8	0	3
2004-S-DUMA-3	2004	planting	DUMA-3	Duma	Ladysmith	147.487197	-35.1994	1.098612289	13	2.564949357	0.291901316	2	3	4	2	2	2.732143521	4	6	3	9	4	0	4	8	1	6	1	5	1	5	8	11	0	2
2004-S-DUMA-4	2004	planting	DUMA-4	Duma	Ladysmith	147.4804173	-35.2028175	0.693147181	12	2.48490665	0.324667413	2	3	4	2	3	2.563721906	2	7	3	7	5	0	5	6	1	7	1	2	2	5	7	8	1	3
2004-S-GEDD-1	2004	planting	GEDD-1	Gedd	Mirabooka	147.52753	-35.64867	0	10	2.302585093	0.276500592	2	3	4	2	3	3.067707409	2	6	2	5	5	0	4	5	1	6	1	2	1	3	7	6	3	1
2004-S-GEDD-2	2004	planting	GEDD-2	Gedd	Mirabooka	147.53096	-35.64863	0	11	2.397895273	0.312663362	2	2	4	2	3	2.892719104	4	5	2	7	4	0	4	7	0	6	2	1	2	4	7	6	3	2
2004-S-GEDD-3	2004	planting	GEDD-3	Gedd	Mirabooka	147.52133	-35.66514	1.098612289	19	2.944438979	0.410776558	2	3	4	2	2	3.296901145	8	5	6	14	5	0	7	11	1	8	2	6	3	6	13	14	0	5
2004-S-GEDD-4	2004	regrowth	GEDD-4	Gedd	Mirabooka	147.53356	-35.66596	3.610917913	18	2.890371758	0.330072168	2	3	4	2	3	2.962540386	3	9	6	8	10	0	10	6	2	14	2	1	1	3	15	10	3	5
2004-S-HERI-1	2004	oldgrowth	HERI-1	Heri	Thugga	147.18681	-35.66445	1.386294361	8	2.079441542	0.175954356	1	3	3	2	2	2.527160258	3	3	2	8	0	1	3	4	0	3	0	3	2	6	2	6	0	2
2004-S-HERI-2	2004	planting	HERI-2	Heri	Thugga	147.18863	-35.65844	0	11	2.397895273	0.323944218	2	3	4	2	2	3.130312884	3	4	4	8	3	0	4	6	1	7	1	2	1	4	7	8	0	3
2004-S-HERI-3	2004	planting	HERI-3	Heri	Thugga	147.18057	-35.66484	2.772588722	26	3.258096538	0.348642686	2	3	4	2	3	3.130312884	5	10	11	12	14	0	11	12	3	20	1	3	2	5	21	15	2	9
2004-S-HERI-4	2004	planting	HERI-4	Heri	Thugga	147.17734	-35.6646	2.772588722	16	2.772588722	0.415560647	2	3	4	2	3	3.064223166	4	9	3	9	7	0	8	7	1	8	3	4	1	6	10	9	2	5
2004-S-HOLM-1	2004	oldgrowth	HOLM-1	Holm	Burumbuttock	146.79437	-35.80454	3.044522438	13	2.564949357	0.282301722	2	2	3	2	2	3.031145761	8	4	1	9	4	0	4	9	0	5	0	5	3	4	9	11	0	2
2004-S-HOLM-2	2004	oldgrowth	HOLM-2	Holm	Burumbuttock	146.7920758	-35.7982771	1.609437912	10	2.302585093	0.256999932	2	2	3	2	3	4.030787591	4	4	2	8	2	0	4	6	0	7	0	2	1	5	5	8	1	1
2004-S-HOLM-3	2004	regrowth	HOLM-3	Holm	Burumbuttock	146.78844	-35.79874	2.197224577	10	2.302585093	0.231473278	2	2	3	2	2	2.541952121	5	4	1	9	1	0	4	6	0	4	0	4	2	5	5	8	0	2
2004-S-HOLM-4	2004	oldgrowth	HOLM-4	Holm	Burumbuttock	146.78629	-35.8025	1.945910149	11	2.397895273	0.234340938	2	2	3	2	3	2.669087629	5	5	1	8	3	0	3	8	0	4	0	4	3	5	6	9	1	1
2004-S-HOPK-1	2004	regrowth	HOPK-1	Hopk	Bethungra	147.7987815	-34.8434005	0	16	2.772588722	0.339557162	2	3	4	2	4	2.896616147	8	7	1	11	5	0	4	11	1	5	0	8	2	7	9	11	3	1
2004-S-HOPK-2	2004	oldgrowth	HOPK-2	Hopk	Bethungra	147.783904	-34.8419914	0	16	2.772588722	0.329560267	2	2	4	2	3	3.19467678	9	5	2	12	4	0	5	11	0	7	1	5	3	8	8	11	2	3
2004-S-HOPK-3	2004	oldgrowth	HOPK-3	Hopk	Bethungra	147.7911608	-34.8356954	0	11	2.397895273	0.263710248	2	2	4	2	3	2.896616147	5	5	1	7	4	0	4	7	0	5	0	3	2	5	6	8	1	2
2004-S-HOPK-4	2004	oldgrowth	HOPK-4	Hopk	Bethungra	147.8156109	-34.831972	0	14	2.63905733	0.336576087	2	2	4	2	3	3.19467678	10	3	1	12	2	0	6	8	0	5	0	7	1	6	8	11	1	2
2004-S-KLUF-1	2004	regrowth	KLUF-1	Kluf	Tumblong	147.988242	-35.1307596	2.397895273	21	3.044522438	0.508985719	2	3	4	2	3	2.802679807	5	8	8	13	8	0	8	10	3	12	2	6	1	6	15	13	3	5
2004-S-KLUF-2	2004	regrowth	KLUF-2	Kluf	Tumblong	147.9867328	-35.1284817	1.609437912	16	2.772588722	0.337385323	2	2	4	2	3	2.653073246	4	7	5	8	8	0	11	5	0	10	3	1	2	3	13	7	1	8
2004-S-KLUF-3	2004	regrowth	KLUF-3	Kluf	Tumblong	147.9809803	-35.1311072	0	17	2.833213344	0.453004825	2	3	4	2	3	3.19467678	7	7	3	12	5	1	8	8	0	7	3	4	3	7	10	8	1	8
2004-S-KLUF-4	2004	regrowth	KLUF-4	Kluf	Tumblong	147.9667438	-35.1208072	0	16	2.772588722	0.407323713	2	3	4	2	3	2.653073246	8	5	3	13	3	1	6	9	0	7	2	4	3	8	8	9	1	6
2004-S-LIND-1	2004	oldgrowth	LIND-1	Lind	Gundagai	148.1159904	-35.1318596	0	13	2.564949357	0.363547712	2	2	4	2	3	2.527160258	3	8	2	9	4	0	7	6	0	7	2	3	1	6	7	9	1	3
2004-S-LIND-2	2004	oldgrowth	LIND-2	Lind	Gundagai	148.1222021	-35.138222	0.693147181	10	2.302585093	0.312697936	2	2	4	2	3	1.851250852	3	5	2	9	1	0	7	3	0	6	1	2	1	6	4	5	1	4
2004-S-LIND-3	2004	regrowth	LIND-3	Lind	Gundagai	148.1464926	-35.1413218	0.693147181	14	2.63905733	0.30053582	2	3	4	2	2	2.496081314	3	6	5	8	6	0	7	5	2	7	2	3	2	2	12	12	0	2
2004-S-LIND-4	2004	regrowth	LIND-4	Lind	Gundagai	148.1205417	-35.1620233	1.098612289	13	2.564949357	0.257427491	2	2	4	2	3	2.812582333	6	6	1	9	4	0	5	8	0	6	1	3	3	4	9	9	2	2
2004-S-MART-1	2004	planting	MART-1	Mart	Coreinbob	147.6401324	-35.203476	0	10	2.302585093	0.241645089	2	3	3	2	2	3.617516346	3	2	5	8	2	0	5	4	1	5	0	4	1	2	8	8	0	2
2004-S-MART-2	2004	planting	MART-2	Mart	Coreinbob	147.6512718	-35.2062119	1.098612289	11	2.397895273	0.321092885	2	2	4	2	2	2.918828629	4	4	3	7	4	0	6	5	0	6	2	1	2	2	9	7	0	4
2004-S-MART-3	2004	planting	MART-3	Mart	Coreinbob	147.6650196	-35.2161549	0	6	1.791759469	0.241584406	2	2	3	2	3	1.322982089	1	4	1	2	4	0	3	3	0	3	1	2	0	1	5	3	1	2
2004-S-MART-4	2004	oldgrowth	MART-4	Mart	Coreinbob	147.6369453	-35.2202012	1.098612289	20	2.995732274	0.418300798	2	3	4	2	3	2.653073246	8	8	4	14	6	1	9	10	0	10	2	5	3	9	11	13	3	4
2004-S-MATH-1	2004	regrowth	MATH-1	Math	Mirabooka	147.47425	-35.69492	2.079441542	14	2.63905733	0.323343767	2	2	4	2	3	2.270978799	5	8	1	10	4	0	8	6	0	6	2	3	3	5	9	10	2	2
2004-S-MATH-2	2004	oldgrowth	MATH-2	Math	Mirabooka	147.48053	-35.68388	0	11	2.397895273	0.287015025	2	2	5	2	3	2.459519667	5	5	1	8	3	0	6	5	0	5	1	2	2	5	6	7	1	3
2004-S-MATH-3	2004	oldgrowth	MATH-3	Math	Mirabooka	147.48369	-35.68947	0.693147181	10	2.302585093	0.2358909	2	2	3	2	2	2.586983527	5	4	1	8	2	0	4	6	0	3	0	5	2	5	5	8	0	2
2004-S-MATH-4	2004	regrowth	MATH-4	Math	Mirabooka	147.49059	-35.68401	2.708050201	6	1.791759469	0.121166098	1	2	3	2	2	1.110043598	5	1	0	6	0	0	3	3	0	1	0	3	2	2	4	5	0	1
2004-S-MCRA-1	2004	planting	MCRA-1	Mcra	Junee	147.4588853	-34.6819288	0	13	2.564949357	0.253059461	2	2	4	2	3	2.050254238	6	7	0	8	5	0	4	9	0	5	0	6	1	6	7	9	2	2
2004-S-MCRA-2	2004	planting	MCRA-2	Mcra	Junee	147.4454704	-34.6699759	0	4	1.386294361	0.101942433	2	2	3	2	3	1.532452592	1	3	0	2	2	0	1	3	0	1	0	2	1	1	3	2	1	1
2004-S-MCRA-3	2004	planting	MCRA-3	Mcra	Junee	147.4423308	-34.6645586	0	9	2.197224577	0.265124881	2	2	3	2	3	2.870398453	3	4	2	6	3	0	4	5	0	4	0	3	2	2	7	6	1	2
2004-S-MCRA-4	2004	regrowth	MCRA-4	Mcra	Junee	147.4529367	-34.645997	2.302585093	6	1.791759469	0.054416066	2	2	3	2	2	0.638588082	4	2	0	4	2	0	4	2	0	0	0	3	1	2	4	4	2	0
2004-S-PAEC-1	2004	oldgrowth	PAEC-1	Paec	Walla Walla	146.86809	-35.71213	2.63905733	14	2.63905733	0.369747911	2	2	4	2	2	2.25669848	3	9	2	8	6	0	9	5	0	7	2	3	2	1	13	10	0	4
2004-S-PAEC-2	2004	regrowth	PAEC-2	Paec	Walla Walla	146.87153	-35.70999	2.48490665	11	2.397895273	0.361370105	2	2	4	2	3	2.145065811	4	6	1	7	4	0	6	5	0	6	1	3	1	4	7	6	1	4
2004-S-PAEC-3	2004	oldgrowth	PAEC-3	Paec	Walla Walla	146.87404	-35.69222	0.693147181	14	2.63905733	0.28741524	2	2	4	2	3	3.031145761	7	5	2	10	4	0	5	9	0	5	1	5	3	5	9	11	2	1
2004-S-PAEC-4	2004	regrowth	PAEC-4	Paec	Walla Walla	146.85269	-35.70395	1.791759469	13	2.564949357	0.270435174	2	2	4	2	3	3.031145761	6	6	1	8	5	0	5	8	0	5	0	4	3	4	9	10	2	1
2004-S-PARK-1	2004	oldgrowth	PARK-1	Park	Tabletop	147.07761	-35.90767	0.693147181	11	2.397895273	0.307766019	2	3	4	2	2	2.459519667	4	5	2	10	1	0	6	4	1	4	2	2	3	7	4	7	0	4
2004-S-PARK-2	2004	regrowth	PARK-2	Park	Tabletop	147.08943	-35.89597	2.564949357	23	3.135494216	0.417177623	2	2	4	2	3	3.19467678	11	10	2	15	8	0	10	13	0	9	4	6	4	7	16	14	2	7
2004-S-PARK-3	2004	oldgrowth	PARK-3	Park	Tabletop	147.09381	-35.89936	1.609437912	11	2.397895273	0.319082839	2	2	4	2	2	3.031145761	5	4	2	9	2	0	5	6	0	3	2	3	3	6	5	9	0	2
2004-S-PARK-4	2004	regrowth	PARK-4	Park	Tabletop	147.10094	-35.90074	1.098612289	19	2.944438979	0.421132275	2	2	4	2	3	3.031145761	5	11	3	12	7	0	10	9	0	11	1	3	4	9	10	11	4	4
2004-S-PARS-1	2004	planting	PARS-1	Pars	Humula	147.7639161	-35.3355031	0	15	2.708050201	0.387770852	2	4	4	2	2	2.918828629	5	4	6	10	5	1	5	8	1	9	2	2	2	3	12	9	0	6
2004-S-PARS-2	2004	planting	PARS-2	Pars	Humula	147.7628119	-35.3245458	0	16	2.772588722	0.349611278	2	3	4	2	3	2.623545175	5	8	3	11	5	0	6	9	1	6	2	5	3	5	11	12	1	3
2004-S-PARS-3	2004	planting	PARS-3	Pars	Humula	147.76027	-35.33287	0	9	2.197224577	0.165425281	2	3	4	2	3	2.496081314	3	4	2	5	4	0	4	4	1	4	1	2	2	1	8	7	1	1
2004-S-PARS-4	2004	oldgrowth	PARS-4	Pars	Humula	147.7579125	-35.325352	0.693147181	12	2.48490665	0.328834735	2	2	4	2	2	3.19467678	6	5	1	10	2	0	5	7	0	3	1	5	3	6	6	10	0	2
2004-S-PATT-1	2004	regrowth	PATT-1	Patt	Tabletop	147.01151	-35.85768	0	10	2.302585093	0.382087627	2	2	4	2	3	2.459519667	3	4	3	7	3	0	4	6	0	3	2	4	1	4	6	5	2	3
2004-S-PATT-2	2004	regrowth	PATT-2	Patt	Tabletop	147.01341	-35.85865	0	12	2.48490665	0.318860645	2	2	4	2	2	2.145065811	6	5	1	9	3	0	5	7	0	5	1	4	2	5	7	9	0	3
2004-S-PATT-3	2004	oldgrowth	PATT-3	Patt	Tabletop	147.00833	-35.86574	0.693147181	14	2.63905733	0.290548611	2	4	4	2	2	2.549110411	3	8	3	12	2	2	5	6	1	8	1	3	2	9	5	9	0	5
2004-S-PATT-4	2004	oldgrowth	PATT-4	Patt	Tabletop	147.01315	-35.86713	0	10	2.302585093	0.230961604	2	3	3	2	3	2.549110411	3	5	2	8	2	1	4	5	0	6	0	3	1	6	4	5	1	4
2004-S-PICK-1	2004	oldgrowth	PICK-1	Pick	Bethungra	147.8334714	-34.8408503	0	9	2.197224577	0.270612304	2	2	4	2	3	2.527160258	5	3	1	8	1	0	4	5	0	3	0	3	2	5	4	6	1	2
2004-S-PICK-2	2004	oldgrowth	PICK-2	Pick	Bethungra	147.8519575	-34.8378908	0	11	2.397895273	0.302808284	2	2	4	2	3	2.896616147	8	2	1	10	1	0	4	7	0	4	0	4	2	5	6	9	1	1
2004-S-PICK-3	2004	oldgrowth	PICK-3	Pick	Bethungra	147.8549936	-34.8311335	0	12	2.48490665	0.279329631	2	2	3	2	3	2.541952121	5	6	1	8	4	0	5	7	0	6	0	4	2	5	7	8	2	2
2004-S-PICK-4	2004	regrowth	PICK-4	Pick	Bethungra	147.8471939	-34.7999159	0.693147181	15	2.708050201	0.357055574	2	2	3	2	3	3.19467678	8	6	1	9	6	0	4	11	0	6	0	6	3	6	9	9	3	3
2004-S-RAYN-1	2004	oldgrowth	RAYN-1	Rayn	Gerogerie	146.88662	-35.79104	1.098612289	17	2.833213344	0.349991825	2	2	4	2	3	2.896616147	7	8	2	12	5	0	6	11	0	6	2	7	2	7	10	11	2	4
2004-S-RAYN-2	2004	oldgrowth	RAYN-2	Rayn	Gerogerie	146.8891	-35.78266	2.48490665	10	2.302585093	0.241548418	2	2	4	2	3	2.951314726	4	4	2	9	1	0	4	6	0	3	1	3	3	6	4	7	1	2
